,CO2,Norwegian Balance,Norwegian export,CO2 bad,Germany,Platforms
0,110.71057121735102,-6.062639201395532,1.5080102685084684,110.7812520720919,2.2420602963024265,0.2570212899668987
1,122.22833659834038,-5.420064007186709,5.108650955599208,122.44268468184264,4.853218407819246,0.7794475763718276
2,115.60928512109352,-10.215932338135499,0.8907202957415719,115.66022149503574,1.0584522809544932,0.1852231779716676
3,130.29535184713842,-9.889596903520353,0.7994146375454897,130.40304270257883,1.3962479056682153,0.3916031106925168
4,119.71154207084697,-6.932206538948262,2.918431699074626,119.94277614231218,3.2596976275477147,0.8408511689643542
5,117.35075805883191,-8.170945414491653,0.39399011304423676,117.51772003025198,1.24107208172993,0.6071344415275034
6,118.26477142961633,-13.826304747432362,1.280566025576547,118.40678495771172,1.783916293116983,0.516412829437783
7,119.19049109203682,-12.274130630108381,2.83175322865881,119.34133122530768,3.262306536451232,0.548509575530425
8,118.63446959915554,-11.272177090896758,2.0417370731893865,118.74201665701014,2.3412520642801478,0.39108021038040297
9,113.07417325996431,-7.3861333718594295,2.807918480457694,113.18177616361461,2.8797905564348083,0.39128328600106477
10,120.94941587367508,-8.040554467223924,2.2638276516655162,121.06071357279917,2.1843861344255853,0.4047189059058053
11,108.52832360865482,-7.085561388390978,2.401290922738552,108.68809940218486,2.918030376601625,0.5810028855637981
12,123.93140854867856,-14.35242880666364,1.321850977712737,124.03165801913454,1.5557268858780207,0.36454352893086983
13,126.79219552804943,-10.829033401850728,1.8177541918135378,126.91886665505346,2.363670482222861,0.460622280014672
14,123.36699619403414,-7.898566543169185,0.05009815449252064,123.44044491065321,0.8644990252531348,0.2670862422511276
15,127.65842991037765,-8.618638986843857,1.3664765914112964,127.73063125622784,1.7226887618407318,0.2625503485461493
16,128.8886479292689,-12.496898938217269,1.8369152844466063,128.96404061543367,1.745069520224276,0.2741552224174186
17,123.17346764157169,-6.130955289875863,1.825938326134714,123.24133922752517,2.1591774098279783,0.24680576710362237
18,109.11680166139173,-11.024470892823315,2.4384348545349672,109.22887982702646,2.7410491118082185,0.4075569659444423
19,122.49036820992185,-9.485520817996104,3.626129216933387,122.65468308441358,3.6630468569950994,0.597508634515337
20,123.4841083665131,-10.636949222250257,0.9099313372924123,123.55930862658549,1.1568771689584987,0.2734554911723701
21,131.71040389001743,-7.684745376445828,3.892718365542545,131.83259645674985,3.9103504472654174,0.4443366062996956
22,124.06519403693368,-8.36006455017933,3.73862488370553,124.23907165642643,3.7639616395202533,0.6322822527009576
23,123.92757070280592,-8.528946928410859,0.8321177955151401,123.98495193014303,1.215047905739383,0.2086590084985601
24,107.45760962114444,-5.251358158853015,2.739549642017761,107.75042485128023,3.451644159916872,1.0647826550392618
25,117.6233980351498,-9.401343666687747,2.422062483330732,117.71449803699042,2.513227359164195,0.3312727339658562
26,132.58823975961943,-8.143834953591103,2.034849780163702,132.64688429941825,2.1453752911555166,0.21325287199570714
27,123.06628364356857,-8.302936055330308,1.9230970939523635,123.1408542636058,2.039210239254745,0.27116589104447764
28,126.29314778904183,-9.688715292775248,1.4977142302667963,126.31563036617469,1.6350965187534565,0.08175482593767287
29,118.13025091331816,-10.81040490643392,1.3085388692197126,118.21127183455191,1.4192176697074912,0.2946215317590462
30,118.59472384948565,-11.980183176386424,1.9060975484926765,118.66254700860367,2.4475966710680424,0.2466296695201135
31,107.48817101824015,-9.385110653510939,3.367828795277444,107.80430598223403,3.3308097234473535,1.1495816872504383
32,119.21214886295424,-10.481654516343465,1.5382427193595278,119.29213519973014,1.9874276961161046,0.290859406457792
33,120.79437456421975,-8.40379255160013,1.7834722525773834,120.88695756586058,1.9065666399485142,0.33666546051210855
